ID,Titolo,Generi,Punteggio_Utente,Stato_Utente,Punteggio_Medio,Rank,Popolarita
121208,"Konya wa Tsuki ga Kirei desu ga, Toriaezu Shine: Last","Drama, Gore, Psychological, Romance, Shounen, Suspense",0,on_hold,6.7,14046,5308
10407,"Konya, Kimi ni Ai ni Iku","Romance, Shoujo",5,completed,7.21,6116,15164
90089,"Konya, Sensei no Ude no Naka","Romance, School, Shoujo",0,reading,,38142,35040
130629,"Konyaku Haki sareta Reijou wo Hirotta Ore ga, Ikenai Koto wo Oshiekomu: Oishii Mono wo Tabesasete Oshare wo Sasete, Sekaiichi Shiawase na Shoujo ni Produce!","Comedy, Fantasy, Romance",0,reading,7.25,5614,3799
92871,Konyakusei,"Romance, School, Shoujo",0,reading,7.42,3712,5758
129323,"Konyakusha wa, Watashi no Imouto ni Koi wo Suru","Drama, Fantasy, Romance, Shoujo, Time Travel",0,reading,6.91,10615,9716
93169,Koori no Joou,"Romance, School, Shoujo, Sports",0,on_hold,6.68,14289,15231
56323,Koori no Kuni no Amaryllis,"Drama, Fantasy, Sci-Fi",0,on_hold,7.13,7202,19772
34173,Kore ga Koi to Iu naraba,"Romance, School, Shoujo",5,completed,7.03,8785,5556
97342,"Kore wa Ai ja Nai node, Yoroshiku","Romance, Shoujo",0,on_hold,6.73,13547,7845
25046,Kore wa Koi no Hanashi,"Drama, Romance, Shoujo, Slice of Life",7,completed,7.7,1771,2230
21410,Kore wa Zombie desu ka?,"Comedy, Ecchi, Harem, Romance, Shounen, Supernatural",0,reading,7.42,3676,2814
23067,Kore wa Zombie desu ka?,"Comedy, Romance, Supernatural",0,reading,7.67,1945,4803
41913,Korisu Ballet,"Shoujo, Slice of Life",5,completed,6.56,16109,25012
93353,Koro-sensei Q!,"Comedy, Shounen",0,on_hold,7.12,7373,7491
104710,Koroshi Ai,"Action, Adult Cast, Josei, Organized Crime, Romance",0,on_hold,7.51,2966,1014
932,Koroshiya 1,"Action, Drama, Gore, Horror, Psychological, Seinen",0,on_hold,7.64,2108,578
124393,Koroshiya-chan to Shinanai Target,"Comedy, Supernatural",0,reading,6.87,11260,15850
19536,Koroshiya-san,"Action, Comedy, Detective, Seinen, Suspense",0,on_hold,,34444,26499
35513,Koten-bu Series,"Adventure, Mystery, School",0,reading,8.6,101,976
66559,Kotonoba Drive,"Iyashikei, Seinen, Slice of Life",7,completed,7.22,6014,5226
43443,Kotoura-san,"Comedy, Romance, School",0,on_hold,7.01,9036,6214
119624,"Kou-2 ni Time Leap Shita Ore ga, Touji Suki datta Sensei ni Kokutta Kekka","Comedy, Romance, School, Time Travel",4,completed,6.68,14385,1178
51237,Kouboku no Keibu,"Drama, Josei, Psychological",0,on_hold,,37793,33057
127788,"Kouchuugun Shikan, Boukensha ni Naru","Action, Adventure, Fantasy, Sci-Fi",0,reading,7.1,7690,4942
73013,Koudai-ke no Hitobito,"Comedy, Josei, Romance",0,on_hold,7.68,1892,6509
56087,Kouen,Slice of Life,6,completed,5.59,20694,20847
73865,Koufuku Graffiti,"CGDCT, Comedy, Gourmet, Seinen, Slice of Life",0,on_hold,6.84,11728,11236
79433,Koufuku no Ouji-sama,"Comedy, Romance, Shoujo",0,on_hold,,46924,37879
61191,Kouishou Radio,"Horror, Seinen",0,on_hold,6.89,11010,1026
127971,Koujo Denka no Kateikyoushi,"Fantasy, Shounen",0,reading,6.48,17208,11330
48321,Koukaku Kidoutai: Arise - Sleepless Eye,"Action, Adult Cast, Drama, Sci-Fi, Seinen",0,on_hold,7.43,3606,11049
7416,Koukaku no Regios,"Action, Adventure, Fantasy, Martial Arts, School, Sci-Fi, Shounen, Supernatural",5,completed,7.09,7793,8119
7533,Koukaku no Regios,"Fantasy, School, Sci-Fi",7,completed,7.69,1839,5536
11660,Koukaku no Regios: Missing Mail,"Action, Adventure, Fantasy, Harem, Romance, School, Sci-Fi, Shounen, Supernatural",0,reading,7.38,4099,9328
119257,Koukando ga Agaranai,"Josei, Romance",4,completed,6.2,19473,11586
127510,"Koukando ga Mieru You ni Natta n daga, Heroine ga Count Stop shiteiru Ken","Comedy, Romance, School",3,completed,5.94,20287,13320
68665,Koukenryoku Ouryou Sousakan Nakabou Rintarou,"Action, Seinen",5,completed,6.86,11389,22573
4599,Koukoku no Shugosha,"Action, Historical, Military, Seinen",6,completed,7.53,2798,4463
591,Koukou Debut,"Comedy, Romance, School, Shoujo",8,completed,8.08,639,252
19256,Koukou Kyuuji Zawa-san,"Comedy, Seinen, Slice of Life, Sports, Team Sports",0,reading,7.08,7907,15767
94825,Koukou no Nichijou,"Comedy, School, Shounen, Slice of Life",0,reading,,39534,32593
1037,Koukyoushihen Eureka seveN,"Action, Adventure, Drama, Mecha, Romance, Sci-Fi, Shounen",8,completed,7.76,1513,1817
48977,Koukyoushihen Eureka seveN: New Order,"Drama, Mecha, Romance, Sci-Fi",0,on_hold,,37656,21483
75289,Kounodori,"Award Winning, Drama, Medical, Seinen",0,on_hold,7.5,3058,7856
94699,"Kouritsuchuu Madoushi, Daini no Jinsei de Madou wo Kiwameru","Fantasy, Time Travel",0,on_hold,6.7,14067,1582
94700,"Kouritsuchuu Madoushi, Daini no Jinsei de Madou wo Kiwameru","Fantasy, Time Travel",0,reading,7,9211,18925
28845,Kousha no Ura ni wa Tenshi ga Umerareteiru,"Romance, School, Shoujo",0,reading,6.51,16725,12237
94200,Koushaku Reijou no Tashinami,"Fantasy, Villainess",0,on_hold,7.77,1496,6442
97579,Koushaku Reijou no Tashinami,"Fantasy, Villainess",0,reading,7.7,1794,1094
99961,Koushaku Reijou wa Kishi Danchou (62) no Osanazuma,Fantasy,0,reading,,40979,48133
112393,Koushin Koinu ni Koibumi wo,"Drama, Girls Love, Military, School",0,reading,7.56,2624,3306
59927,Koushite Kare wa Okujou wo Moyasu Koto ni Shita,"Drama, School",0,on_hold,,44780,49029
91967,Koutetsu Kishi Chevalion,"Action, Comedy, Seinen, Slice of Life",0,on_hold,6.77,12951,21854
26446,Koutetsu no Hanappashira,"Comedy, Drama, Romance, School, Shounen",0,reading,7.06,8231,20761
12192,Kouya ni Kemono Doukokusu,"Action, Horror, Sci-Fi, Seinen, Supernatural",5,completed,7,9260,6273
41019,Kouya no Koi,"School, Shoujo, Slice of Life",6,completed,6.72,13701,15281
5036,Kowairo Henge,"Romance, Shoujo",0,on_hold,,21206,30112
122863,Kowloon Generic Romance,"Romance, Sci-Fi, Seinen, Workplace",0,reading,7.75,1586,704
133854,Kowloons' Ball Parade,"Shounen, Sports, Team Sports",0,reading,5.9,20355,7955
36507,"Koyoi, Kimi to Kiss no Chigiri wo","Fantasy, Mythology, Romance, School, Shoujo",0,reading,7.39,4016,4441
87730,Kozue-chan no Koukan Nikki,"Romance, School, Shoujo",4,completed,6.54,16408,22863
904,Kozure Ookami,"Action, Historical, Samurai, Seinen",7,completed,8.63,88,344
76143,Kuang Shen,"Action, Adventure, Fantasy, Supernatural",0,on_hold,6.54,16403,4228
42579,Kubera,"Action, Adventure, Comedy, Fantasy, Romance",4,on_hold,8.03,710,1431
122448,Kubo-san wa Mob wo Yurusanai,"Comedy, Love Status Quo, Romance, School, Seinen",0,reading,7.9,1038,229
128093,Kuchi ga Saketemo Kimi ni wa,"Fantasy, Romance, Shounen",0,reading,7.7,1812,500
49873,Kuchibiru kara Toketeiku,"Josei, Romance",0,on_hold,,37717,36970
65979,Kuchibiru Kudasai,"Romance, School, Shoujo",5,completed,6.27,19008,23403
87648,Kuchibiru ni Kimi no Iro,"Romance, School, Shoujo",0,on_hold,7.44,3546,3487
87495,Kuchibiru ni Uta wo: 15-nengo no Kimi e,"Drama, Romance, School, Shoujo",4,completed,6.73,13667,21186
77121,Kudamimi no Neko,"Comedy, Romance, Seinen",0,on_hold,6.87,11383,8591
92369,Kudan no Gotoshi,"Horror, Seinen",5,completed,5.57,20712,5371
35737,Kugiko-chan,"Horror, Mystery, Shoujo",0,reading,,36813,28761
99733,Kuhime,"Action, Horror, Mystery, Mythology, Shounen, Supernatural",0,reading,6.26,19070,8569
115495,Kuitsume Youhei no Gensou Kitan,"Action, Adventure, Fantasy",0,on_hold,6.89,10984,4002
35653,Kujaku no Kyoushitsu,"Comedy, Drama, Romance, School, Shoujo",5,completed,7.3,4913,8945
97347,Kujibiki Tokushou: Musou Harem-ken,"Action, Adventure, Erotica, Fantasy, Harem, Isekai",0,on_hold,6.98,,11548
69007,Kujira no Kora wa Sajou ni Utau,"Drama, Fantasy, Mystery, Sci-Fi, Shoujo",0,reading,7.69,1858,1138
109299,Kujonin,"Action, Adventure, Fantasy",0,reading,7.14,7032,2563
100512,Kuma Kuma Kuma Bear,"Adventure, Comedy, Fantasy, Isekai",0,reading,7.73,1650,4772
113752,Kuma Kuma Kuma Bear,"Action, Comedy, Fantasy, Isekai",0,reading,7.41,3782,1904
63295,Kuma Miko,"Comedy, Seinen",0,reading,7.05,8340,9433
121615,Kumichou Musume to Sewagakari,"Childcare, Organized Crime, Slice of Life",0,reading,7.71,1748,2501
100495,Kumika no Mikaku,"Gourmet, Romance, Sci-Fi, Seinen, Slice of Life",7,completed,7.64,2094,3717
95012,"Kumo desu ga, Nani ka?","Action, Adventure, Comedy, Fantasy, Isekai, Reincarnation",0,reading,8.36,255,662
95353,"Kumo desu ga, Nani ka?","Action, Adventure, Comedy, Fantasy, Isekai, Reincarnation",0,reading,7.78,1435,274
120878,"Kumo desu ga, Nani ka?: Kumoko Sisters no Nichijou","Comedy, Fantasy, Isekai, Parody, Reincarnation",0,reading,7.04,8608,6122
48121,Kuneru Marta,"Comedy, Gourmet, Seinen",0,reading,,37599,21659
170517,Kunigei: Ookuni Daigaku Geijutsu Gakubu Eiga Gakka,"Drama, Shounen, Visual Arts",0,reading,6.99,9441,20309
11353,Kunimitsu no Matsuri,"Action, Award Winning, Comedy, Drama, Shounen",0,on_hold,,22332,29700
18362,Kunisaki Izumo no Jijou,"Comedy, Crossdressing, Harem, Performing Arts, School, Shounen",0,reading,7.38,4139,7623
48807,Kunoichi Gakuen Ninpouchou - Yogakure,"Action, Comedy, Harem, Seinen",0,reading,6.69,14251,16805
65653,Kunoichi Joshikousei Otonashi-san,"Comedy, School",5,completed,6.57,15936,21556
102675,Kunoichi no Ichi!,"Ecchi, Harem, School, Seinen, Supernatural, Time Travel",0,on_hold,6.16,19652,4910
112089,Kunoichi Tsubaki no Mune no Uchi,"Comedy, Shounen",0,reading,7.05,8376,3131
17904,Kuragehime,"Award Winning, Comedy, Crossdressing, Josei, Visual Arts",8,completed,8.25,376,408
77867,Kurai Rouka to Ushiro no Genkan,Horror,0,reading,5.83,20449,16324
124033,Kuraki Kyuuden no Shisha no Ou,"Action, Fantasy",0,reading,6.95,10055,4903
3415,Kure-nai,"Action, Childcare, Drama, Harem, Martial Arts, Romance, Shounen, Supernatural",0,reading,7.45,3431,1663
17824,Kure-nai,"Action, Childcare, Drama, Harem, Martial Arts, Romance, Supernatural",0,reading,7.27,5311,16821
89808,Kurenai no Assassin,"Action, Drama, Magical Sex Shift, Shounen",5,completed,6.43,17732,13487
10631,Kurenai Ouji,"Fantasy, Shounen, Supernatural",0,reading,7.57,2532,3846
67979,Kuro,"Mystery, Mythology, Pets, Slice of Life, Supernatural",6,completed,7.64,2102,1115
16285,Kuro Hakubutsukan: Springald,"Action, Fantasy, Historical, Mystery, Seinen, Supernatural",5,completed,7.08,7982,9478
80483,Kuro Hakushaku wa Hoshi wo Mederu,"Fantasy, Romance, Shoujo",0,on_hold,7.51,2973,3745
57031,Kuro no Hiera-Glaphicos,"Action, Adventure, Drama, Fantasy",0,reading,,44438,31784
115919,Kuro no Maou,"Action, Drama, Fantasy",0,reading,,50193,26114
115920,Kuro no Maou,"Action, Drama, Fantasy",0,reading,6.49,17025,3324
131816,Kuro no Senki: Isekai Teni shita Boku ga Saikyou nano wa Bed no Ue dake no you desu,"Action, Adventure, Ecchi, Fantasy, Harem, Shounen",0,reading,6.23,19266,6358
99059,Kuro no Shoukanshi,"Action, Fantasy, Isekai, Reincarnation",0,reading,7.24,5639,6481
112121,Kuro no Shoukanshi,"Action, Fantasy, Isekai, Reincarnation",0,reading,7.11,7552,843
95256,Kuro no Souzou Shoukanshi,Fantasy,0,reading,,39650,26747
108684,Kuro no Souzou Shoukanshi: Tenseisha no Hangyaku,"Action, Adventure, Fantasy",0,reading,6.12,19789,3832
52395,Kuro no Tantei,"Comedy, Mystery, Shounen",6,completed,7.15,6898,7863
29447,Kurogane,"Action, Martial Arts, School, Shounen, Supernatural",7,completed,7.42,3679,1388
34801,Kurogane Hime,"Ecchi, Fantasy, School, Seinen",4,completed,6.42,17815,11865
110544,Kurogane no Ido,"Action, Drama, Mecha",0,reading,,49067,22002
3638,Kurogane no Linebarrel,"Action, Drama, Mecha, Sci-Fi, Seinen",0,reading,7.08,7952,5503
123202,Kurogane no Mahoutsukai,"Action, Fantasy",0,reading,6.47,17285,15113
102259,Kuroha to Nijisuke,"Action, Shounen",0,reading,7.13,7287,6324
136979,Kuroiwa Medaka ni Watashi no Kawaii ga Tsuujinai,"Comedy, Love Status Quo, Romance, School, Shounen",0,reading,7.17,6646,488
982,Kurokami,"Action, Drama, Seinen, Supernatural",0,reading,7.42,3732,1407
29647,Kurokami no Helga,"Historical, Psychological",4,completed,6.43,17703,18490
59717,Kuroki Eiyuu no One Turn Kill!,"Action, Fantasy, Romance, School",0,reading,,44754,28530
11652,Kuroko no Basket,"Comedy, School, Shounen, Sports, Team Sports",8,completed,8.1,608,216
83807,Kuroko no Basket: Extra Game,"Shounen, Sports, Team Sports",5,completed,7.85,1159,1003
56095,Kurokuroku,"Action, Comedy, Fantasy, Shounen, Supernatural",0,reading,6.65,14765,13668
95060,Kuromachi,"Action, Horror, Suspense",0,reading,6.01,20149,14330
111696,Kuromori-san wa Smartphone ga Tsukaenai,"Comedy, Romance, School, Seinen",5,completed,6.6,15588,8630
144829,Kuroneko to Majo no Kyoushitsu,"Comedy, Fantasy, School",0,reading,7.16,6795,4674
5630,Kurosagi,"Award Winning, Drama, Seinen",0,reading,7.38,4089,2835
1161,Kurosagi Shitai Takuhaibin,"Comedy, Drama, Horror, Mystery, Seinen, Supernatural",0,reading,7.7,1780,1362
82595,Kurosagi Shitai Takuhaibin Spin-off: Matsuoka Kunio Youkai Taiji,"Horror, Mystery, Seinen, Supernatural",0,on_hold,,47321,27410
67357,Kurosaki-kun no Iinari ni Nante Naranai,"Drama, Romance, Shoujo",0,reading,7.37,4201,1287
3866,Kuroshitsuji,"Action, Fantasy, Historical, Mystery, Mythology, Shounen, Supernatural",8,reading,8.41,215,71
1063,Kurozakuro,"Action, Adventure, Mythology, Shounen, Supernatural",0,reading,7.13,7247,6553
128620,Kushami: Urasawa Naoki Tanpenshuu,"Action, Comedy, Drama, Mystery, Supernatural",7,completed,6.62,15298,5769
163630,Kuso Onna ni Sachi Are,"Comedy, Love Polygon, Romance, Shounen",0,reading,7.41,3779,1573
99018,Kuso-game Online (Kari),"Comedy, Fantasy, Seinen, Video Game",0,on_hold,,40723,25779
86769,Kusuriya no Hitorigoto,"Drama, Medical, Mystery",0,reading,8.78,44,1087
107562,Kusuriya no Hitorigoto,"Drama, Historical, Medical, Mystery, Seinen",0,reading,8.66,69,206
57717,Kutsunashi-hime,"Drama, Fantasy, Josei, Supernatural",0,on_hold,6.93,10225,35154
24527,Kutsuzure Sensen: Majo Vasenka no Sensou,"Comedy, Historical, Seinen, Supernatural",0,reading,7.2,6207,13754
100192,Kuuden Noise no Himegimi,"Music, School, Seinen, Slice of Life",0,reading,7.05,8407,15107
76105,Kuusen Madoushi Kouhosei no Kyoukan,"Action, Drama, Fantasy, School",0,reading,6.83,11975,12647
76127,Kuusen Madoushi Kouhosei no Kyoukan,"Action, Drama, Fantasy, School, Seinen",0,reading,6.68,14420,9935
61755,Kuusou Spin Flower,"Romance, School, Shoujo",0,on_hold,6.81,12330,20022
101479,Kuutei Dragons,"Adventure, Fantasy, Seinen",0,on_hold,7.54,2756,1572
36731,Kuutei Kaiko Toshi,"Adventure, Fantasy, Sci-Fi, Shoujo",0,reading,7.35,4383,9959
121978,"Kuzu Inou ""Thermo Operator"" no Ore ga Musou suru made","Action, School, Super Power",3,completed,5.4,20785,9224
44929,Kuzu no Honkai,"Drama, Romance, School, Seinen",6,completed,7.21,6053,320
83877,Kuzu to Kinka no Qualidea,"Drama, Romance, School",5,completed,7.12,7317,10546
109145,Kuzu to Megane to Bungaku Shoujo (Nise),"Comedy, Romance, School",0,reading,6.64,15029,8432
96050,"Kuzumi-kun, Kuuki Yometemasu ka?","Comedy, Romance, School, Shounen",7,reading,7.55,2707,489
14758,Kuzumoto-san Chi no Yonkyoudai,"Action, Comedy, Romance, Shounen, Supernatural",0,reading,7.19,6434,15586
61371,Kyo-Otoko to Isourou,Shoujo,0,on_hold,,44944,35732
91553,Kyoaku Gakuen,"Comedy, Gag Humor, School, Seinen",0,on_hold,,38497,25385
88675,Kyochuu Rettou,"Gore, Horror, Survival",0,on_hold,5.36,20795,3015
29601,Kyokou no Ou,"Drama, Psychological, School, Shoujo, Supernatural",6,completed,6.78,12794,12221
89049,Kyokou Suiri,"Mystery, Shounen, Supernatural",0,reading,7.75,1549,862
28719,Kyou kara Hitman,"Action, Comedy, Ecchi, Psychological, Seinen",0,reading,7.14,7023,8174
77173,Kyou kara Yonshimai,"Romance, Seinen",5,completed,6.57,15938,9529
52219,Kyou mo Uchi de Machiawase,"Childcare, Romance, Shoujo",0,on_hold,7.2,6221,9111
152117,Kyou mo Veranda de,"Adult Cast, Seinen, Slice of Life",0,reading,7.55,2672,5037
130879,"Kyou mo, Karera no Otonari de","Romance, School, Shoujo",0,reading,6.28,18947,11897
57185,Kyou no Cerberus,"Comedy, Harem, Romance, Shounen, Supernatural",0,reading,7.48,3203,1113
35035,Kyou no Kira-kun,"Drama, Romance, School, Shoujo",0,on_hold,7.85,1164,648
47617,Kyou no Yuiko-san,"Comedy, Romance, School, Seinen",0,on_hold,7.07,8058,1571
49341,Kyou wa Kaisha Yasumimasu.,"Josei, Romance",0,reading,7.01,9041,5401
4514,"Kyou, Koi wo Hajimemasu","Drama, Romance, School, Shoujo",8,completed,7.62,2253,388
88303,Kyouai Catastrophe,"Action, Fantasy, Shoujo, Supernatural",0,on_hold,6.68,14425,17230
117708,Kyoudai Complex,"Romance, School, Seinen",0,reading,,50429,27045
78961,Kyoudai hodo Chikaku Tooimono wa Nai,"Comedy, School",0,reading,6.58,15772,3437
75771,Kyoufu Kansen,Horror,5,completed,6,20194,14971
101093,Kyougaku Koukou no Genjitsu,"Comedy, School, Seinen, Slice of Life",0,reading,6.74,13416,6949
166399,Kyougane-ke no Hanayome,"Action, Fantasy, Romance, Shounen",0,reading,7.29,5131,11314
3875,Kyouhaku Dog's: Another Secret,"Comedy, Ecchi, Romance, Seinen, Slice of Life",0,on_hold,6.81,12280,13664
89762,Kyoukai Meikyuu to Ikai no Majutsushi,Fantasy,0,reading,6.63,15118,20825
115367,Kyoukai Meikyuu to Ikai no Majutsushi,"Action, Adventure, Fantasy",0,reading,6.15,19693,5127
80101,Kyoukai no Nai Sekai,"Comedy, Ecchi, School",0,reading,6.24,19239,10560
13558,Kyoukai no Rinne,"Comedy, Romance, School, Shounen, Supernatural",0,reading,7.13,7277,2258
31237,Kyoukai no Shinigami,"Drama, Horror, Romance, Shoujo",5,completed,6.66,14676,14234
24464,Kyoukaisenjou no Horizon,"Action, Comedy, Fantasy, School, Sci-Fi",0,reading,7.99,795,3413
37783,Kyoukaisenjou no Horizon,"Action, Fantasy, Sci-Fi",0,on_hold,7.08,7926,11360
25942,Kyoukaisenjou no Limbo,"Comedy, Fantasy",6,completed,7.09,7747,10973
22174,Kyoumen no Silhouette,"Adventure, Comedy, Romance, Seinen",0,on_hold,6.69,14227,18001
81475,Kyousei Harem Keiyaku,"Harem, School, Super Power",4,completed,6.07,19981,10445
3238,Kyoushirou to Towa no Sora,"Ecchi, Fantasy, Mecha, Romance, School, Shounen, Supernatural",0,on_hold,6.82,12095,15319
119484,Kyoushitsu Jibaku Club,"Drama, Mystery, School, Suspense",0,reading,6.08,19933,4206
36619,Kyousou Giga,"Action, Fantasy, Seinen, Supernatural",0,on_hold,7.09,7752,11014
1879,Kyousou Heaven,"Drama, Romance, School, Shoujo, Sports",5,completed,7.01,9055,3729
20081,Kyousou no Simulacra,"Action, Adventure, Sci-Fi, Shounen, Supernatural",5,completed,6.68,14429,12607
98496,Kyuuketsu Baito Kirishima-kun,"Comedy, Romance, Slice of Life, Supernatural",0,reading,6.68,14293,13379
72345,Kyuuketsuki ni Natta Kimi wa Eien no Ai wo Hajimeru,"Drama, Romance, School, Supernatural, Vampire",0,reading,,46074,36308
113400,Kyuuketsuki Sugu Shinu,"Adult Cast, Comedy, Fantasy, Gag Humor, Shounen, Urban Fantasy, Vampire",0,reading,7.3,4998,7865
140885,Kyuuki no Adabana,"Action, Fantasy, Mythology, Shounen",0,reading,6.74,13449,18618
3220,Kyuukyoku Venus,"Drama, Romance, Shoujo",6,completed,7.4,3936,3580
126540,"Kyuutei Mahoushi Kubi ni Nattande, Inaka ni Kaette Mahouka no Sensei ni Narimasu","Comedy, Fantasy, School",0,reading,6.59,15627,15256
88706,Kyuuyaku Märchen,"Drama, Fantasy, Mystery, Shounen",0,on_hold,,48591,24905
50849,La Vie en Doll,"Fantasy, Seinen",0,on_hold,6.62,15279,18868
88443,Lady Justice,"Action, Ecchi, Shounen",0,reading,5.75,20555,10644
90182,Land,"Award Winning, Drama, Seinen",0,on_hold,7.05,8398,10880
32155,Land Escape,"Romance, Shoujo, Slice of Life",3,completed,6.46,17339,37266
7385,Lapis Lazuli no Oukan,"Fantasy, Romance, Shoujo",0,on_hold,7.38,4092,10544
54343,Lasboss x Hero,"Action, Adventure, Comedy, Fantasy, Isekai, Shounen, Supernatural",6,completed,7.06,8201,4595
30207,Last Exile: Sunadokei no Tabibito,"Action, Adventure, Fantasy, Sci-Fi",6,completed,7.05,8424,10011
30315,Last Game,"Comedy, Romance, Shoujo",7,completed,8.17,486,146
51539,Last Notes,"Romance, Shoujo",5,completed,7.15,6896,9333
58471,Last Savior,"Action, Adventure, Fantasy",0,reading,,44625,50746
16794,L♥DK,"Comedy, Drama, Romance, School, Shoujo",7,reading,7.47,3300,398
86808,Legend,"Action, Adventure, Fantasy",0,reading,7.1,7709,19424
92890,Legend,"Action, Adventure, Fantasy, Shounen",0,on_hold,6.84,11795,2753
36591,Legend of Regios,Sci-Fi,0,reading,,36863,29411
19135,Legend of Tyr,"Action, Adventure, Comedy, Fantasy, Shounen",5,completed,7.12,7384,6400
64477,Lemonade,"Girls Love, Romance, School, Slice of Life",6,completed,6.34,18497,16054
55301,Les Misérables,"Drama, Historical, Shounen",0,on_hold,7.82,1294,7846
80163,Let's! Haikyuu!?,"Comedy, School, Shounen, Sports, Team Sports",0,on_hold,7.54,2725,6986
131015,"Level 0 no Maou-sama, Isekai de Boukensha wo Hajimemasu","Action, Adventure, Fantasy",0,reading,6.39,18134,5890
109204,Level 1 dakedo Unique Skill de Saikyou desu,"Fantasy, Isekai, Reincarnation",0,reading,6.45,17463,12734
119625,Level 1 dakedo Unique Skill de Saikyou desu,"Adventure, Fantasy, Harem, Isekai, Reincarnation",0,reading,6.21,19389,3252
125543,"Level 1 no Saikyou Kenja: Noroi de Saikakyuu Mahou shika Tsukaenai kedo, Kami no Kanchigai de Mugen no Maryoku wo Te ni Ire Saikyou ni","Action, Fantasy, Harem, Isekai, School",0,reading,6.37,18251,4503
2154,Leviathan,"Shounen, Supernatural",0,on_hold,6.85,11655,5182
73915,Levius,"Combat Sports, Martial Arts, Mecha, Sci-Fi, Seinen",0,on_hold,7.4,3860,2232
106866,Liar,"Drama, Romance",0,reading,6.32,18653,14167
1649,Liar Game,"Drama, High Stakes Game, Psychological, Seinen, Strategy Game",7,completed,8.25,373,118
68897,Liar Kiss,"Romance, School, Shoujo",3,completed,6.05,20034,11333
24744,Liar x Liar,"Comedy, Romance, Shoujo, Slice of Life",0,on_hold,7.1,7718,4561
83645,Liberté,"Action, Fantasy, Martial Arts, Shoujo, Supernatural",0,reading,,47470,42311
118324,Libidors,"Action, Drama, Horror, Seinen",3,completed,5.88,20376,5925
94708,Lien no Tou yori,"Sci-Fi, Shoujo",6,completed,6.65,14828,19651
407,Life,"Award Winning, Drama, Psychological, School, Shoujo, Slice of Life",7,completed,7.97,824,1048
80687,Life Alive!: Kimi to Hajimeru Gakuen Sousenkyo,"Comedy, Romance, School, Seinen",3,completed,6.41,17893,10613
122932,Life Game,"Horror, Psychological",0,reading,5.35,20796,16619
98407,Life So Happy,"Romance, Shoujo, Slice of Life",0,reading,7.75,1552,3354
41615,Life x 01,"Action, Romance, Shoujo, Supernatural",0,on_hold,7.06,8243,17602
7091,Lillia to Treize,"Action, Adventure, Drama, Fantasy",6,completed,7.02,8862,23768
3652,Limited Lovers,"Drama, Romance, Shoujo",6,completed,7.24,5662,8826
35515,Lindbergh,"Adventure, Fantasy, Historical, Shounen",0,reading,7.4,3920,10593
37463,Linden Hall no Aria,"Music, School, Shoujo",5,completed,6.64,14979,18148
123457,Lioncourt Senki,"Action, Adventure, Isekai, Military, Reincarnation",0,reading,6.7,14052,11558
87422,Lip ni Shadow,"Romance, Shoujo",0,on_hold,6.62,15254,13670
55305,Lip Smoke,"Romance, Shoujo",5,completed,7.03,8747,2555
25389,Liselotte to Majo no Mori,"Fantasy, Shoujo",0,on_hold,7.19,6362,7142
96216,LIttLE 13,"Action, Horror",4,completed,6.35,18439,18216
19325,Little Busters! Ecstasy Series,"Comedy, Fantasy, School",0,on_hold,7.32,4742,16308
93449,Little Chaos,"Comedy, School, Seinen",0,reading,7.02,8893,20179
7487,Little Jumper,"Action, Adventure, Comedy, Drama, Fantasy, Mecha, Mystery, Shounen, Slice of Life, Time Travel",5,completed,6.71,13943,12928
104064,Little Witch Academia,"Adventure, Comedy, Fantasy, School, Shounen",0,reading,7.35,4412,3183
125348,Live Dungeon!,"Action, Adventure, Fantasy",0,reading,6.97,9727,5603
23876,Living Dead!,"Comedy, Romance, School, Shounen, Supernatural",0,reading,6.45,17473,9847
103856,Living no Matsunaga-san,"Romance, Shoujo",0,on_hold,7.67,1978,905
15313,Livingstone,"Seinen, Supernatural",0,on_hold,7.39,3977,2247
61429,LLLL,"Shoujo, Supernatural",7,completed,7.19,6292,18099
18361,Lock On!,"Comedy, Romance, School, Shounen, Slice of Life",6,completed,7.25,5582,2308
33017,Locomoco,"Romance, Shoujo",6,completed,6.95,9929,10519
45893,Log Horizon,"Action, Adult Cast, Adventure, Fantasy, Sci-Fi",0,on_hold,7.32,4759,4255
46024,Log Horizon,"Action, Adult Cast, Adventure, Fantasy, Sci-Fi",0,reading,7.99,798,1423
46026,Log Horizon Gaiden: Honey Moon Logs,"Action, Fantasy, Sci-Fi",0,reading,7.05,8432,13593
95019,"Log Horizon: Kanami, Go! East!","Action, Adventure, Fantasy, Shoujo",0,on_hold,,39599,19971
56507,Log Horizon: Nishikaze no Ryodan,"Action, Fantasy",0,reading,7.31,4866,7181
64799,Log Horizon: Nyanta Hanchou Shiawase no Recipe,"Fantasy, Shoujo",0,reading,6.98,9459,17838
65657,Logick,"Romance, School, Slice of Life",6,completed,6.82,12203,14256
73929,Look at Me,"Romance, School, Seinen",3,completed,5.87,20403,30432
107551,Lord El-Melloi II-sei no Jikenbo,"Fantasy, Mystery, Seinen, Urban Fantasy",0,reading,7.45,3403,8606
30423,Lost Man,"Drama, Seinen, Sports, Team Sports",0,reading,7.04,8586,12997
5802,Lost+Brain,"Drama, Psychological, Shounen",3,completed,6.48,17119,2183
27423,Love All!,"Romance, School, Shoujo",5,completed,6.83,11994,15768
